published,title,url,views
2012-06-27,Introduction to Machine Learning,http://videolectures.net/cidu2011_banerjee_intro_to_ml,1497
2010-10-01,Data Mining in the Online Services Industry,http://videolectures.net/kdd2010_lu_dmosi,1496
2007-02-25,Semantic Web a Concise Introduction,http://videolectures.net/pintro05_studer_swci,1492
2008-06-06,37. STARMAC: Stanford Testbed of Autonomous Rotorcraft for Multi-Agent Control,http://videolectures.net/aaai08_hoffmann_starmac,1487
2008-12-18,Stability Selection for High-Dimensional Data,http://videolectures.net/sip08_buhlmann_ssfhd,1486
2007-08-29,Online Learning,http://videolectures.net/mlss07_bianchi_onlle,1484
2007-08-16,"Successes, Failures and Learning From Them",http://videolectures.net/kdd07_han_sflt,1482
2009-05-18,Lecture 9 - Bias/variance Tradeoff ,http://videolectures.net/stanfordcs229f08_ng_lec09,1480
2009-08-21,Modelling Financial Time Series using Grammatical Evolution,http://videolectures.net/amlcf09_adamu_mfts,1476
2012-07-06,Why Facebook Won't Get You Any More Friends,http://videolectures.net/icwsm2012_dunbar_facebook,1472
2008-01-29,State of the Art in Data Stream Mining,http://videolectures.net/ecml07_gama_sad,1469
2011-08-23,Artificial Intelligence and Human Thinking,http://videolectures.net/ijcai2011_kowalski_artificial,1461
2011-11-25,10 Years of Semantic Web research: Searching for universal patterns,http://videolectures.net/iswc2011_van_harmelen_universal,1460
2014-10-29,Sliding Shapes for 3D Object Detection in Depth Images,http://videolectures.net/eccv2014_song_depth_images,1457
2007-06-23,Learning to Compress Images and Video,http://videolectures.net/icml07_cheng_lci,1454
2008-12-20,Multiple kernel learning for multiple sources,http://videolectures.net/lms08_bach_mklms,1451
2009-12-03,Pattern Recognition in Computer Vision,http://videolectures.net/aop09_farinella_pricv,1448
2007-07-12,A Quadratic Programming Approach to the Graph Edit Distance Problem ,http://videolectures.net/gbr07_bunke_aqpa,1439
2007-02-25,Two-eyed algorithms and problems - Best ECML paper,http://videolectures.net/ecml03_breiman_teapb,1437
2008-06-02,3. Bio-inspired Flying Robots,http://videolectures.net/aaai08_hauert_bifr,1432
2008-12-05,"Information Geometry: Duality, Convexity and Divergences",http://videolectures.net/etvc08_zhang_igdc,1431
2010-01-19,Non-Parametric Bayesian Dictionary Learning for Sparse Image Representations,http://videolectures.net/nips09_zhou_npbd,1431
2007-07-04,Stereo Vision for Obstacle Detection: a Graph-Based Approach ,http://videolectures.net/gbr07_limongiello_svfob,1429
2009-08-26,Decision Tree and Instance-Based Learning for Label Ranking,http://videolectures.net/icml09_cheng_dtibllflr,1407
2010-10-01,Mining Heterogeneous Information Networks,http://videolectures.net/kdd2010_han_mhin,1406
2009-07-10,Economic Fluctuations and Statistical Physics: Quantifying Extremely Rare and Much Less Rare Events,http://videolectures.net/ccss09_stanley_efasp,1405
2011-11-17,Data Mining and Data Warehouses,http://videolectures.net/is2011_grobelnik_warehouses,1405
2008-02-18,BilVideo: MPEG-7 Compliant Video Database Management System,http://videolectures.net/mcvc08_kucuktnuc_bilv,1404
2007-02-25,An Introduction to Network Theory and Spatial Networks,http://videolectures.net/sscs06_barnett_intsn,1399
2008-02-25,Machine Reading at Web Scale,http://videolectures.net/wsdm08_etzioni_mrws,1398
2008-12-18,Consistency of random forests and other averaging classi?ers,http://videolectures.net/sip08_biau_corfao,1398
2009-08-26,"Unsupervised Discovery of Structure, Succinct Representations and Sparsity",http://videolectures.net/icml09_ng_udssrs,1391
2007-02-25,Stochastic Search Methods,http://videolectures.net/acai05_filipic_ssm,1385
2007-08-14,IMDS: Intelligent Malware Detection System,http://videolectures.net/kdd07_ye_imds,1376
2010-01-19,Learning and Inference in Low-Level Vision,http://videolectures.net/nips09_weiss_lil,1374
2008-02-05,The Multi-layer Perceptron,http://videolectures.net/epsrcws08_harison_tmp,1372
2007-02-25,Learning techniques in Planning,http://videolectures.net/mlss06au_kambhampati_ltp,1372
2013-01-25,Dimensionality Reduction,http://videolectures.net/mlss2012_lawrence_dimensionality_reduction,1369
2011-09-20,Foundations: Models and Methods of IR,http://videolectures.net/essir2011_schutze_foundations,1363
2008-07-29,Topologically-Constrained Latent Variable Models,http://videolectures.net/icml08_urtasun_topcon,1349
2011-08-24,"Combining Logic and Probability: Languages, Algorithms and Applications",http://videolectures.net/uai2011_domingos_kersting_combining,1347
2011-10-11,Application of Next Generation Sequencing technology to gene expression studies. Are we there yet?,http://videolectures.net/nib_nagy_sequencing,1344
2010-01-19,Hadoop-ML: An Infrastructure for the Rapid Implementation of Parallel Reusable Analytics,http://videolectures.net/nipsworkshops09_pednault_hmli,1341
2008-10-21,Learning Patterns of the Brain: Machine Learning Challenges of fMRI Analysis,http://videolectures.net/cmulls08_palatucci_lpb,1340
2007-04-04,Identifiability of Delay Parameters for Nonlinear Time-delay Systems with Applications in Systems Biology,http://videolectures.net/pesb07_anguelova_iod,1339
2013-01-15,Optimization: Theory and Algorithms,http://videolectures.net/mlss2012_vanderbei_theory_algorithms,1338
2011-08-23,Homo heuristicus: Why biased minds make better inferences,http://videolectures.net/ijcai2011_gigerenzer_heuristicus,1337
2007-02-25,Confidence Measures in Speech Recognition,http://videolectures.net/mlmi04ch_cox_cmsr,1332
2008-04-17,Probability Distributions on Permutations: Compact Representations and Inference,http://videolectures.net/cmulls08_huang_pdp,1329
2010-04-14,Introduction to Speech Processing ,http://videolectures.net/clspss09_hermansky_isp,1327
2012-01-25,"Sparsity: algorithms, approximations, and analysis",http://videolectures.net/nips2011_gilbert_analysis,1324
2008-02-01,Ontology-based Information Extraction for Business Intelligence ,http://videolectures.net/iswc07_funk_obie,1323
2011-01-12,Statistical Inference of Protein Structure and Function,http://videolectures.net/nips2010_jordan_sip,1317
2009-06-24,The Psychology of Social Media,http://videolectures.net/icwsm09_gosling_niederhofer_psm,1312
2013-01-16,Suspicious Coincidences in the Brain,http://videolectures.net/nips2012_sejnowski_brain,1311
2007-02-25,Learning shared representations for object recognition,http://videolectures.net/oh06_torralba_lsror,1302
2008-12-20,Algebraic statistics for random graph models: Markov bases and their uses ,http://videolectures.net/aml08_fienberg_asrgmmbtu,1301
2007-06-23,Bias/variance analysis of relational domains,http://videolectures.net/icml07_neville_bvar,1301
2007-12-03,Modeling rare events: online advertisement targeting using machine learning and data mining,http://videolectures.net/mmdss07_shanahan_mre,1300
2010-11-08,On the stability and interpretability of prognosis signatures in breast cancer,http://videolectures.net/mlsb2010_haury_ots,1293
2007-07-11,Qualitative Spatial Relationships for Image Interpretation by using Semantic Graph ,http://videolectures.net/gbr07_deruyver_qsr,1291
2007-07-05,Embedded Methods,http://videolectures.net/bootcamp07_guyon_emb,1289
2013-10-14,"Javno predavanje ob izvolitvi v naziv redni profesor na Univerzi v Ljubljani ""Statistika (je) za vsakogar""",http://videolectures.net/nib_blejec_statistika,1285
2008-12-20,Beyond the Semantic Web,http://videolectures.net/bsciw08_lenat_bsw,1285
2007-07-03,Color-based object recognition,http://videolectures.net/aaai07_greusebroek_cbor,1283
2010-01-19,Understanding Gene Regulatory Networks and Their Variations,http://videolectures.net/nips09_koller_ugrntv,1280
2010-03-29,Data-Intensive Text Processing with MapReduce,http://videolectures.net/clspss09_lin_ditpm,1277
2007-02-25,Text mining,http://videolectures.net/acai05_grobelnik_tm,1274
2009-08-26,Non-Linear Matrix Factorization with Gaussian Processes,http://videolectures.net/icml09_urtasun_nlmf,1271
2010-08-13,Behavioural Learning: Inspiration from Nature?,http://videolectures.net/mlss2010_watkins_mlfcs,1270
2007-02-25,Web mining,http://videolectures.net/acai05_mladenic_wm,1265
2007-07-11,Graph Spectral Image Smoothing ,http://videolectures.net/gbr07_hancock_gsis,1259
2007-04-04,Reaction and Diffusion on Fractal Sets,http://videolectures.net/pesb07_broomhead_rad,1259
2012-01-25,Learning Sparse Representations of High Dimensional Data on Large Scale Dictionaries,http://videolectures.net/nips2011_xiang_dictionaries,1257
2011-01-12,"Vision-Based Control, Control-Based Vision, and the Information Knot That Ties Them ",http://videolectures.net/nips2010_soatto_vbc,1256
2008-06-02,2. Digital Analysis of Van Gogh Paintings,http://videolectures.net/aaai08_maaten_davgp,1255
2010-08-05,Speech Processing,http://videolectures.net/bootcamp2010_linares_sp,1253
2011-08-23,Optimization in Multi-Agent Systems,http://videolectures.net/ijcai2011_t3_optimization,1251
2014-07-15,"On the Computational and Statistical Interface and ""BIG DATA""",http://videolectures.net/colt2014_jordan_bigdata,1251
2007-11-09,Semi-supervised Learning for Text Classification,http://videolectures.net/mlss07_krithara_ssl,1250
2008-08-07,Classification using Discriminative Restricted Boltzmann Machines,http://videolectures.net/icml08_larochelle_cud,1248
2011-01-13,Machine Learning in the Cloud with GraphLab,http://videolectures.net/nipsworkshops2010_guestrin_kml,1248
2007-11-26,Mining Massive Data Sets ,http://videolectures.net/mmdss07_fogelman_mmds,1247
2011-08-23,Rich Probabilistic Models for Holistic Scene Understanding,http://videolectures.net/ijcai2011_koller_scene,1246
2008-07-29,Nonnegative Matrix Factorization via Rank-One Downdate,http://videolectures.net/icml08_ghodsi_nmf,1242
2009-10-20,"On Future Internet, Cloud Computing and Semantics - You Name It",http://videolectures.net/active09_zwegers_ficc,1240
2010-06-15,Inferring structure from data,http://videolectures.net/mlss2010_griffiths_isfd,1238
2010-10-01,Recommender Problems for Web Applications,http://videolectures.net/kdd2010_agarwal_chen_rpwa,1233
2007-02-25,Personalized Web Search Engine for Mobile Devices,http://videolectures.net/iiia06_varma_tedbc,1231
2010-05-21,A New Kind of Science,http://videolectures.net/mitworld_wolfram_anko,1231
2010-06-15,"Neuroscience, cognitive science and machine learning",http://videolectures.net/mlss2010_kording_ncsam,1227
2007-08-19,Debunking third-world myths with the best stats you've ever seen,http://videolectures.net/google_rossling_dtwm,1222
2007-02-25,Java library for support of text mining and retrieval,http://videolectures.net/basys04_bednar_jlstm,1219
2007-12-03,Link Analysis and Text Mining : Current State of the Art and Applications for Counter Terrorism,http://videolectures.net/mmdss07_feldman_latm,1218
2007-02-25,Energy-based models & Learning for Invariant Image Recognition,http://videolectures.net/mlss05us_lecun_ebmli,1216
2009-08-21,Are markets efficient? A view from micro-structural data,http://videolectures.net/amlcf09_bouchaud_ame,1211
2012-07-10,"The Reconstruction of Turing's ""Paper Machine""",http://videolectures.net/turing100_kasparov_friedel_paper_machine,1203
2007-09-07,Evolution of protein complexes and protein interaction networks,http://videolectures.net/pmnp07_teichmann_epca,1202
2008-02-05,Functional Analysis in Data Modelling,http://videolectures.net/epsrcws08_dodd_fadm,1198
2009-05-06,Some results for the adaptive Lasso,http://videolectures.net/smls09_geer_srftal,1197
2007-10-08,Traffic Sign Recognition Using Discriminative Local Features,http://videolectures.net/ida07_ruta_tsr,1196
2008-09-26,Weighted Graphs and Disconnected Components,http://videolectures.net/kdd08_mcglohon_wgdc,1195
2008-12-20, Optimization in Machine Learning: Recent Developments and Current Challenges,http://videolectures.net/opt08_wright_oimlr,1184
2007-04-04,Maximum Likelihood Estimation for a Gene Regulatory Network Defined by Differential Equations,http://videolectures.net/pesb07_lalam_mle,1177
2009-08-21,Multi-Strategy Trading Utilizing Market Regimes,http://videolectures.net/amlcf09_ramamoorthy_mstumr,1176
2007-02-25,Game theoretic models in molecular biology,http://videolectures.net/pmsb06_jaakkola_gtmmb,1174
2008-11-24,"Freebase: An Open, Writable Database of the World���s Information",http://videolectures.net/iswc08_giannandrea_fowdw,1168
2009-07-20,Surrogate-based Constrained Multi-Objective Optimization,http://videolectures.net/mla09_forrester_sbcmoo,1166
2008-08-12,Learning for Control from Multiple Demonstrations,http://videolectures.net/icml08_coates_lcmd,1163
2009-12-01,Evaluation of local spatio-temporal features for action recognition,http://videolectures.net/bmvc09_klaser_elst,1160
2011-02-01,Geometry-Aware Analysis of High-Dimensional Visual Information Sets,http://videolectures.net/acmmm2010_kokiopoulou_gaa,1156
2010-03-02,Lecture 26: Introduction to the Standard Java Libraries,http://videolectures.net/stanfordcs106af07_sahami_lec26,1155
2010-01-19,Making Very Large-Scale Linear Algebraic Computations Possible Via Randomization,http://videolectures.net/nips09_martinsson_mvll,1152
2008-08-29,An HDP-HMM for Systems with State Persistence,http://videolectures.net/icml08_fox_ahh,1146
2007-11-06,From Physiologically Based Pharmacokinetic Modelling toward System Biology,http://videolectures.net/pim07_bois_fpb,1144
2011-03-18,Web Data Mining,http://videolectures.net/russir2010_baeza_yates_wdm,1143
2009-05-20,Triplify - Light-weight Linked Data Publication from Relational Databases,http://videolectures.net/www09_auer_tlwldp,1141
2012-10-09,MAP inference in Discrete Models,http://videolectures.net/bmvc2012_kohli_discrete_models,1141
2007-02-25,Kernel Methods for Higher Order Image Statistics,http://videolectures.net/mlss05au_franz_kmhoi,1136
2007-10-08,Visualising the Cluster Structure of Data Streams,http://videolectures.net/ida07_tasoulis_vtcs,1134
2010-04-14,Intro to Information Retrieval,http://videolectures.net/clspss09_mayfield_iir,1133
2008-01-28,"Learning, Information Extraction and the Web",http://videolectures.net/ecml07_mitchell_lie,1126
2008-02-14,Relational Learning as Collective Matrix Factorization,http://videolectures.net/cmulls08_singh_rlm,1125
2011-06-14,Classification and Clustering in Large Complex Networks,http://videolectures.net/solomon_eliassi_rad_classification,1124
2009-05-18,Lecture 13 - Mixture of Gaussian ,http://videolectures.net/stanfordcs229f08_ng_lec13,1124
